; CSV, generated by libsigrok4DSL 0.2.0 on Tue Oct 18 11:27:46 2022
; Channels (4/16)
; Sample rate: 20 MHz
; Sample count: 200.512 M Samples
Time(s), CLK, MOSI, CS, DC
1.56393085,0,0,0,1
1.5639309,1,0,0,1
1.56393095,0,0,0,1
1.563931,1,0,0,1
1.56393105,0,0,0,1
1.5639311,1,0,0,1
1.56393115,0,0,0,1
1.5639312,1,0,0,1
1.56393125,0,0,0,1
1.5639313,1,0,0,1
1.56393135,0,0,0,1
1.5639314,1,0,0,1
1.56393145,0,0,0,1
1.5694876,1,0,0,1
1.56948765,0,0,0,1
1.5694877,1,0,0,1
1.56948775,0,0,0,1
1.5694878,1,0,0,1
1.56948785,0,0,0,1
1.5694879,1,0,0,1
1.56948795,0,0,0,1
1.569488,1,0,0,1
1.56948805,0,0,0,1
1.5694881,1,0,0,1
1.56948815,0,0,0,1
1.5694882,1,0,0,1
1.56948825,0,0,0,1
1.5694883,1,0,0,1
1.56948835,0,0,0,1
1.5750384,1,0,0,1
1.57503845,0,0,0,1
1.5750385,1,0,0,1
1.57503855,0,0,0,1
1.5750386,1,0,0,1
1.57503865,0,0,0,1
1.5750387,1,0,0,1
1.57503875,0,0,0,1
1.5750388,1,0,0,1
1.57503885,0,0,0,1
1.5750389,1,0,0,1
1.57503895,0,0,0,1
1.575039,1,0,0,1
1.57503905,0,0,0,1
1.5750391,1,0,0,1
1.57503915,0,0,0,1
1.58059525,1,0,0,1
1.5805953,0,0,0,1
1.58059535,1,0,0,1
1.5805954,0,0,0,1
1.58059545,1,0,0,1
1.5805955,0,0,0,1
1.58059555,1,0,0,1
1.5805956,0,0,0,1
1.58059565,1,0,0,1
1.5805957,0,0,0,1
1.58059575,1,0,0,1
1.5805958,0,0,0,1
1.58059585,1,0,0,1
1.5805959,0,0,0,1
1.58059595,1,0,0,1
1.580596,0,0,0,1
1.586149,1,0,0,1
1.58614905,0,0,0,1
1.5861491,1,0,0,1
1.58614915,0,0,0,1
1.5861492,1,0,0,1
1.58614925,0,0,0,1
1.5861493,1,0,0,1
1.58614935,0,0,0,1
1.5861494,1,0,0,1
1.58614945,0,0,0,1
1.5861495,1,0,0,1
1.58614955,0,0,0,1
1.5861496,1,0,0,1
1.58614965,0,0,0,1
1.5861497,1,0,0,1
1.58614975,0,0,0,1
1.59169995,1,0,0,1
1.5917,0,0,0,1
1.59170005,1,0,0,1
1.5917001,0,0,0,1
1.59170015,1,0,0,1
1.5917002,0,0,0,1
1.59170025,1,0,0,1
1.5917003,0,0,0,1
1.59170035,1,0,0,1
1.5917004,0,0,0,1
1.59170045,1,0,0,1
1.5917005,0,0,0,1
1.59170055,1,0,0,1
1.5917006,0,0,0,1
1.59170065,1,0,0,1
1.5917007,0,0,0,1
1.5972567,1,0,0,1
1.59725675,0,0,0,1
1.5972568,1,0,0,1
1.59725685,0,0,0,1
1.5972569,1,0,0,1
1.59725695,0,0,0,1
1.597257,1,0,0,1
1.59725705,0,0,0,1
1.5972571,1,0,0,1
1.59725715,0,0,0,1
1.5972572,1,0,0,1
1.59725725,0,0,0,1
1.5972573,1,0,0,1
1.59725735,0,0,0,1
1.5972574,1,0,0,1
1.59725745,0,0,0,1
1.60280765,1,0,0,1
1.6028077,0,0,0,1
1.60280775,1,0,0,1
1.6028078,0,0,0,1
1.60280785,1,0,0,1
1.6028079,0,0,0,1
1.60280795,1,0,0,1
1.602808,0,0,0,1
1.60280805,1,0,0,1
1.6028081,0,0,0,1
1.60280815,1,0,0,1
1.6028082,0,0,0,1
1.60280825,1,0,0,1
1.6028083,0,0,0,1
1.60280835,1,0,0,1
1.6028084,0,0,0,1
1.60836435,1,0,0,1
1.6083644,0,0,0,1
1.60836445,1,0,0,1
1.6083645,0,0,0,1
1.60836455,1,0,0,1
1.6083646,0,0,0,1
1.60836465,1,0,0,1
1.6083647,0,0,0,1
1.60836475,1,0,0,1
1.6083648,0,0,0,1
1.60836485,1,0,0,1
1.6083649,0,0,0,1
1.60836495,1,0,0,1
1.608365,0,0,0,1
1.60836505,1,0,0,1
1.6083651,0,0,0,1
1.6139153,1,0,0,1
1.61391535,0,0,0,1
1.6139154,1,0,0,1
1.61391545,0,0,0,1
1.6139155,1,0,0,1
1.61391555,0,0,0,1
1.6139156,1,0,0,1
1.61391565,0,0,0,1
1.6139157,1,0,0,1
1.61391575,0,0,0,1
1.6139158,1,0,0,1
1.61391585,0,0,0,1
1.6139159,1,0,0,1
1.61391595,0,0,0,1
1.613916,1,0,0,1
1.61391605,0,0,0,1
1.61947205,1,0,0,1
1.6194721,0,0,0,1
1.61947215,1,0,0,1
1.6194722,0,0,0,1
1.61947225,1,0,0,1
1.6194723,0,0,0,1
1.61947235,1,0,0,1
1.6194724,0,0,0,1
1.61947245,1,0,0,1
1.6194725,0,0,0,1
1.61947255,1,0,0,1
1.6194726,0,0,0,1
1.61947265,1,0,0,1
1.6194727,0,0,0,1
1.61947275,1,0,0,1
1.6194728,0,0,0,1
1.625023,1,0,0,1
1.62502305,0,0,0,1
1.6250231,1,0,0,1
1.62502315,0,0,0,1
1.6250232,1,0,0,1
1.62502325,0,0,0,1
1.6250233,1,0,0,1
1.62502335,0,0,0,1
1.6250234,1,0,0,1
1.62502345,0,0,0,1
1.6250235,1,0,0,1
1.62502355,0,0,0,1
1.6250236,1,0,0,1
1.62502365,0,0,0,1
1.6250237,1,0,0,1
1.62502375,0,0,0,1
1.63057975,1,0,0,1
1.6305798,0,0,0,1
1.63057985,1,0,0,1
1.6305799,0,0,0,1
1.63057995,1,0,0,1
1.63058,0,0,0,1
1.63058005,1,0,0,1
1.6305801,0,0,0,1
1.63058015,1,0,0,1
1.6305802,0,0,0,1
1.63058025,1,0,0,1
1.6305803,0,0,0,1
1.63058035,1,0,0,1
1.6305804,0,0,0,1
1.63058045,1,0,0,1
1.6305805,0,0,0,1
1.6361336,1,0,0,1
1.6361344,0,0,0,1
1.6416846,1,0,0,1
1.64168465,0,0,0,1
1.6416847,1,0,0,1
1.64168475,0,0,0,1
1.6416848,1,0,0,1
1.64168485,0,0,0,1
1.6416849,1,0,0,1
1.64168495,0,0,0,1
1.641685,1,0,0,1
1.64168505,0,0,0,1
1.6416851,1,0,0,1
1.64168515,0,0,0,1
1.6416852,1,0,0,1
1.64168525,0,0,0,1
1.6416853,1,0,0,1
1.64168535,0,0,0,1
1.6472413,1,0,0,1
1.64724135,0,0,0,1
1.6472414,1,0,0,1
1.64724145,0,0,0,1
1.6472415,1,0,0,1
1.64724155,0,0,0,1
1.6472416,1,0,0,1
1.64724165,0,0,0,1
1.6472417,1,0,0,1
1.64724175,0,0,0,1
1.6472418,1,0,0,1
1.64724185,0,0,0,1
1.6472419,1,0,0,1
1.64724195,0,0,0,1
1.647242,1,0,0,1
1.64724205,0,0,0,1
1.65279225,1,0,0,1
1.6527923,0,0,0,1
1.65279235,1,0,0,1
1.6527924,0,0,0,1
1.65279245,1,0,0,1
1.6527925,0,0,0,1
1.65279255,1,0,0,1
1.6527926,0,0,0,1
1.65279265,1,0,0,1
1.6527927,0,0,0,1
1.65279275,1,0,0,1
1.6527928,0,0,0,1
1.65279285,1,0,0,1
1.6527929,0,0,0,1
1.65279295,1,0,0,1
1.652793,0,0,0,1
1.658349,1,0,0,1
1.65834905,0,0,0,1
1.6583491,1,0,0,1
1.65834915,0,0,0,1
1.6583492,1,0,0,1
1.65834925,0,0,0,1
1.6583493,1,0,0,1
1.65834935,0,0,0,1
1.6583494,1,0,0,1
1.65834945,0,0,0,1
1.6583495,1,0,0,1
1.65834955,0,0,0,1
1.6583496,1,0,0,1
1.65834965,0,0,0,1
1.6583497,1,0,0,1
1.65834975,0,0,0,1
1.66389995,1,0,0,1
1.6639,0,0,0,1
1.66390005,1,0,0,1
1.6639001,0,0,0,1
1.66390015,1,0,0,1
1.6639002,0,0,0,1
1.66390025,1,0,0,1
1.6639003,0,0,0,1
1.66390035,1,0,0,1
1.6639004,0,0,0,1
1.66390045,1,0,0,1
1.6639005,0,0,0,1
1.66390055,1,0,0,1
1.6639006,0,0,0,1
1.66390065,1,0,0,1
1.6639007,0,0,0,1
1.66945665,1,0,0,1
1.6694567,0,0,0,1
1.66945675,1,0,0,1
1.6694568,0,0,0,1
1.66945685,1,0,0,1
1.6694569,0,0,0,1
1.66945695,1,0,0,1
1.669457,0,0,0,1
1.66945705,1,0,0,1
1.6694571,0,0,0,1
1.66945715,1,0,0,1
1.6694572,0,0,0,1
1.66945725,1,0,0,1
1.6694573,0,0,0,1
1.66945735,1,0,0,1
1.6694574,0,0,0,1
1.6750076,1,0,0,1
1.67500765,0,0,0,1
1.6750077,1,0,0,1
1.67500775,0,0,0,1
1.6750078,1,0,0,1
1.67500785,0,0,0,1
1.6750079,1,0,0,1
1.67500795,0,0,0,1
1.675008,1,0,0,1
1.67500805,0,0,0,1
1.6750081,1,0,0,1
1.67500815,0,0,0,1
1.6750082,1,0,0,1
1.67500825,0,0,0,1
1.6750083,1,0,0,1
1.67500835,0,0,0,1
1.68056435,1,0,0,1
1.6805644,0,0,0,1
1.68056445,1,0,0,1
1.6805645,0,0,0,1
1.68056455,1,0,0,1
1.6805646,0,0,0,1
1.68056465,1,0,0,1
1.6805647,0,0,0,1
1.68056475,1,0,0,1
1.6805648,0,0,0,1
1.68056485,1,0,0,1
1.6805649,0,0,0,1
1.68056495,1,0,0,1
1.680565,0,0,0,1
1.68056505,1,0,0,1
1.6805651,0,0,0,1
1.6861153,1,0,0,1
1.68611535,0,0,0,1
1.6861154,1,0,0,1
1.68611545,0,0,0,1
1.6861155,1,0,0,1
1.68611555,0,0,0,1
1.6861156,1,0,0,1
1.68611565,0,0,0,1
1.6861157,1,0,0,1
1.68611575,0,0,0,1
1.6861158,1,0,0,1
1.68611585,0,0,0,1
1.6861159,1,0,0,1
1.68611595,0,0,0,1
1.686116,1,0,0,1
1.68611605,0,0,0,1
1.69167205,1,0,0,1
1.6916721,0,0,0,1
1.69167215,1,0,0,1
1.6916722,0,0,0,1
1.69167225,1,0,0,1
1.6916723,0,0,0,1
1.69167235,1,0,0,1
1.6916724,0,0,0,1
1.69167245,1,0,0,1
1.6916725,0,0,0,1
1.69167255,1,0,0,1
1.6916726,0,0,0,1
1.69167265,1,0,0,1
1.6916727,0,0,0,1
1.69167275,1,0,0,1
1.6916728,0,0,0,1
1.6972259,1,0,0,1
1.6972267,0,0,0,1
1.70277675,1,0,0,1
1.7027768,0,0,0,1
1.70277685,1,0,0,1
1.7027769,0,0,0,1
1.70277695,1,0,0,1
1.702777,0,0,0,1
1.70277705,1,0,0,1
1.7027771,0,0,0,1
1.70277715,1,0,0,1
1.7027772,0,0,0,1
1.70277725,1,0,0,1
1.7027773,0,0,0,1
1.70277735,1,0,0,1
1.7027774,0,0,0,1
1.70277745,1,0,0,1
1.7027775,0,0,0,1
1.7083336,1,0,0,1
1.70833365,0,0,0,1
1.7083337,1,0,0,1
1.70833375,0,0,0,1
1.7083338,1,0,0,1
1.70833385,0,0,0,1
1.7083339,1,0,0,1
1.70833395,0,0,0,1
1.708334,1,0,0,1
1.70833405,0,0,0,1
1.7083341,1,0,0,1
1.70833415,0,0,0,1
1.7083342,1,0,0,1
1.70833425,0,0,0,1
1.7083343,1,0,0,1
1.70833435,0,0,0,1
1.7138844,1,0,0,1
1.71388445,0,0,0,1
1.7138845,1,0,0,1
1.71388455,0,0,0,1
1.7138846,1,0,0,1
1.71388465,0,0,0,1
1.7138847,1,0,0,1
1.71388475,0,0,0,1
1.7138848,1,0,0,1
1.71388485,0,0,0,1
1.7138849,1,0,0,1
1.71388495,0,0,0,1
1.713885,1,0,0,1
1.71388505,0,0,0,1
1.7138851,1,0,0,1
1.71388515,0,0,0,1
1.7194413,1,0,0,1
1.71944135,0,0,0,1
1.7194414,1,0,0,1
1.71944145,0,0,0,1
1.7194415,1,0,0,1
1.71944155,0,0,0,1
1.7194416,1,0,0,1
1.71944165,0,0,0,1
1.7194417,1,0,0,1
1.71944175,0,0,0,1
1.7194418,1,0,0,1
1.71944185,0,0,0,1
1.7194419,1,0,0,1
1.71944195,0,0,0,1
1.719442,1,0,0,1
1.71944205,0,0,0,1
1.7249921,1,0,0,1
1.72499215,0,0,0,1
1.7249922,1,0,0,1
1.72499225,0,0,0,1
1.7249923,1,0,0,1
1.72499235,0,0,0,1
1.7249924,1,0,0,1
1.72499245,0,0,0,1
1.7249925,1,0,0,1
1.72499255,0,0,0,1
1.7249926,1,0,0,1
1.72499265,0,0,0,1
1.7249927,1,0,0,1
1.72499275,0,0,0,1
1.7249928,1,0,0,1
1.72499285,0,0,0,1
1.73054895,1,0,0,1
1.730549,0,0,0,1
1.73054905,1,0,0,1
1.7305491,0,0,0,1
1.73054915,1,0,0,1
1.7305492,0,0,0,1
1.73054925,1,0,0,1
1.7305493,0,0,0,1
1.73054935,1,0,0,1
1.7305494,0,0,0,1
1.73054945,1,0,0,1
1.7305495,0,0,0,1
1.73054955,1,0,0,1
1.7305496,0,0,0,1
1.73054965,1,0,0,1
1.7305497,0,0,0,1
1.73609975,1,0,0,1
1.73610055,0,0,0,1
1.74165665,1,0,0,1
1.7416567,0,0,0,1
1.74165675,1,0,0,1
1.7416568,0,0,0,1
1.74165685,1,0,0,1
1.7416569,0,0,0,1
1.74165695,1,0,0,1
1.741657,0,0,0,1
1.74165705,1,0,0,1
1.7416571,0,0,0,1
1.74165715,1,0,0,1
1.7416572,0,0,0,1
1.74165725,1,0,0,1
1.7416573,0,0,0,1
1.74165735,1,0,0,1
1.7416574,0,0,0,1
1.7472104,1,0,0,1
1.74721045,0,0,0,1
1.7472105,1,0,0,1
1.74721055,0,0,0,1
1.7472106,1,0,0,1
1.74721065,0,0,0,1
1.7472107,1,0,0,1
1.74721075,0,0,0,1
1.7472108,1,0,0,1
1.74721085,0,0,0,1
1.7472109,1,0,0,1
1.74721095,0,0,0,1
1.747211,1,0,0,1
1.74721105,0,0,0,1
1.7472111,1,0,0,1
1.74721115,0,0,0,1
1.75276135,1,0,0,1
1.7527614,0,0,0,1
1.75276145,1,0,0,1
1.7527615,0,0,0,1
1.75276155,1,0,0,1
1.7527616,0,0,0,1
1.75276165,1,0,0,1
1.7527617,0,0,0,1
1.75276175,1,0,0,1
1.7527618,0,0,0,1
1.75276185,1,0,0,1
1.7527619,0,0,0,1
1.75276195,1,0,0,1
1.752762,0,0,0,1
1.75276205,1,0,0,1
1.7527621,0,0,0,1
1.7583181,1,0,0,1
1.75831815,0,0,0,1
1.7583182,1,0,0,1
1.75831825,0,0,0,1
1.7583183,1,0,0,1
1.75831835,0,0,0,1
1.7583184,1,0,0,1
1.75831845,0,0,0,1
1.7583185,1,0,0,1
1.75831855,0,0,0,1
1.7583186,1,0,0,1
1.75831865,0,0,0,1
1.7583187,1,0,0,1
1.75831875,0,0,0,1
1.7583188,1,0,0,1
1.75831885,0,0,0,1
1.76386905,1,0,0,1
1.7638691,0,0,0,1
1.76386915,1,0,0,1
1.7638692,0,0,0,1
1.76386925,1,0,0,1
1.7638693,0,0,0,1
1.76386935,1,0,0,1
1.7638694,0,0,0,1
1.76386945,1,0,0,1
1.7638695,0,0,0,1
1.76386955,1,0,0,1
1.7638696,0,0,0,1
1.76386965,1,0,0,1
1.7638697,0,0,0,1
1.76386975,1,0,0,1
1.7638698,0,0,0,1
1.76942575,1,0,0,1
1.7694258,0,0,0,1
1.76942585,1,0,0,1
1.7694259,0,0,0,1
1.76942595,1,0,0,1
1.769426,0,0,0,1
1.76942605,1,0,0,1
1.7694261,0,0,0,1
1.76942615,1,0,0,1
1.7694262,0,0,0,1
1.76942625,1,0,0,1
1.7694263,0,0,0,1
1.76942635,1,0,0,1
1.7694264,0,0,0,1
1.76942645,1,0,0,1
1.7694265,0,0,0,1
1.7749767,1,0,0,1
1.77497675,0,0,0,1
1.7749768,1,0,0,1
1.77497685,0,0,0,1
1.7749769,1,0,0,1
1.77497695,0,0,0,1
1.774977,1,0,0,1
1.77497705,0,0,0,1
1.7749771,1,0,0,1
1.77497715,0,0,0,1
1.7749772,1,0,0,1
1.77497725,0,0,0,1
1.7749773,1,0,0,1
1.77497735,0,0,0,1
1.7749774,1,0,0,1
1.77497745,0,0,0,1
1.78053345,1,0,0,1
1.7805335,0,0,0,1
1.78053355,1,0,0,1
1.7805336,0,0,0,1
1.78053365,1,0,0,1
1.7805337,0,0,0,1
1.78053375,1,0,0,1
1.7805338,0,0,0,1
1.78053385,1,0,0,1
1.7805339,0,0,0,1
1.78053395,1,0,0,1
1.780534,0,0,0,1
1.78053405,1,0,0,1
1.7805341,0,0,0,1
1.78053415,1,0,0,1
1.7805342,0,0,0,1
1.7860844,1,0,0,1
1.78608445,0,0,0,1
1.7860845,1,0,0,1
1.78608455,0,0,0,1
1.7860846,1,0,0,1
1.78608465,0,0,0,1
1.7860847,1,0,0,1
1.78608475,0,0,0,1
1.7860848,1,0,0,1
1.78608485,0,0,0,1
1.7860849,1,0,0,1
1.78608495,0,0,0,1
1.786085,1,0,0,1
1.78608505,0,0,0,1
1.7860851,1,0,0,1
1.78608515,0,0,0,1
1.7916411,1,0,0,1
1.79164115,0,0,0,1
1.7916412,1,0,0,1
1.79164125,0,0,0,1
1.7916413,1,0,0,1
1.79164135,0,0,0,1
1.7916414,1,0,0,1
1.79164145,0,0,0,1
1.7916415,1,0,0,1
1.79164155,0,0,0,1
1.7916416,1,0,0,1
1.79164165,0,0,0,1
1.7916417,1,0,0,1
1.79164175,0,0,0,1
1.7916418,1,0,0,1
1.79164185,0,0,0,1
1.797195,1,0,0,1
1.79719505,0,0,0,1
1.7971951,1,0,0,1
1.79719515,0,0,0,1
1.7971952,1,0,0,1
1.79719525,0,0,0,1
1.7971953,1,0,0,1
1.79719535,0,0,0,1
1.7971954,1,0,0,1
1.79719545,0,0,0,1
1.7971955,1,0,0,1
1.79719555,0,0,0,1
1.7971956,1,0,0,1
1.79719565,0,0,0,1
1.7971957,1,0,0,1
1.79719575,0,0,0,1
1.80274595,1,0,0,1
1.802746,0,0,0,1
1.80274605,1,0,0,1
1.8027461,0,0,0,1
1.80274615,1,0,0,1
1.8027462,0,0,0,1
1.80274625,1,0,0,1
1.8027463,0,0,0,1
1.80274635,1,0,0,1
1.8027464,0,0,0,1
1.80274645,1,0,0,1
1.8027465,0,0,0,1
1.80274655,1,0,0,1
1.8027466,0,0,0,1
1.80274665,1,0,0,1
1.8027467,0,0,0,1
1.8083026,1,0,0,1
1.80830265,0,0,0,1
1.8083027,1,0,0,1
1.80830275,0,0,0,1
1.8083028,1,0,0,1
1.80830285,0,0,0,1
1.8083029,1,0,0,1
1.80830295,0,0,0,1
1.808303,1,0,0,1
1.80830305,0,0,0,1
1.8083031,1,0,0,1
1.80830315,0,0,0,1
1.8083032,1,0,0,1
1.80830325,0,0,0,1
1.8083033,1,0,0,1
1.80830335,0,0,0,1
1.82460865,0,0,1,1
1.8246087,0,0,0,1
1.8246111,0,0,1,1
1.8246282,0,0,0,1
1.82463115,0,0,0,0
1.8287666,1,0,0,0
1.82876665,0,1,0,0
1.8287667,1,1,0,0
1.82876675,0,0,0,0
1.8287668,1,0,0,0
1.82876685,0,0,0,0
1.8287669,1,0,0,0
1.82876695,0,0,0,0
1.828767,1,0,0,0
1.82876705,0,0,0,0
1.8287671,1,0,0,0
1.82876715,0,0,0,0
1.8287672,1,0,0,0
1.82876725,0,0,0,0
1.8287673,1,0,0,0
1.82876735,0,0,0,0
1.83813875,1,0,0,0
1.8381388,0,0,0,0
1.83813885,1,0,0,0
1.8381389,0,0,0,0
1.83813895,1,0,0,0
1.838139,0,1,0,0
1.83813905,1,1,0,0
1.8381391,0,0,0,0
1.83813915,1,0,0,0
1.8381392,0,0,0,0
1.83813925,1,0,0,0
1.8381393,0,0,0,0
1.83813935,1,0,0,0
1.8381394,0,0,0,0
1.83813945,1,0,0,0
1.8381395,0,0,0,0
1.8475109,1,0,0,0
1.84751095,0,0,0,0
1.847511,1,0,0,0
1.84751105,0,0,0,0
1.8475111,1,0,0,0
1.84751115,0,0,0,0
1.8475112,1,0,0,0
1.84751125,0,0,0,0
1.8475113,1,0,0,0
1.84751135,0,0,0,0
1.8475114,1,0,0,0
1.84751145,0,0,0,0
1.8475115,1,0,0,0
1.84751155,0,0,0,0
1.8475116,1,0,0,0
1.84751165,0,0,0,0
1.85688295,0,1,0,0
1.856883,1,1,0,0
1.85688305,0,0,0,0
1.8568831,1,0,0,0
1.85688315,0,1,0,0
1.8568832,1,1,0,0
1.85688325,0,1,0,0
1.8568833,1,1,0,0
1.85688335,0,0,0,0
1.8568834,1,0,0,0
1.85688345,0,0,0,0
1.8568835,1,0,0,0
1.85688355,0,0,0,0
1.8568836,1,0,0,0
1.85688365,0,1,0,0
1.8568837,1,1,0,0
1.85688375,0,0,0,0
1.86209685,0,0,0,1
1.86625515,1,0,0,1
1.8662552,0,0,0,1
1.86625525,1,0,0,1
1.8662553,0,1,0,1
1.86625535,1,1,0,1
1.8662554,0,0,0,1
1.86625545,1,0,0,1
1.8662555,0,0,0,1
1.86625555,1,0,0,1
1.8662556,0,0,0,1
1.86625565,1,0,0,1
1.8662557,0,0,0,1
1.86625575,1,0,0,1
1.8662558,0,0,0,1
1.86625585,1,0,0,1
1.8662559,0,0,0,1
1.86625785,1,0,0,1
1.8662579,0,0,0,1
1.86625795,1,0,0,1
1.866258,0,1,0,1
1.86625805,1,1,0,1
1.8662581,0,1,0,1
1.86625815,1,1,0,1
1.8662582,0,1,0,1
1.86625825,1,1,0,1
1.8662583,0,0,0,1
1.86625835,1,0,0,1
1.8662584,0,0,0,1
1.86625845,1,0,0,1
1.8662585,0,0,0,1
1.86625855,1,0,0,1
1.8662586,0,0,0,1
1.86626065,1,0,0,1
1.8662607,0,0,0,1
1.86626075,1,0,0,1
1.8662608,0,1,0,1
1.86626085,1,1,0,1
1.8662609,0,0,0,1
1.86626095,1,0,0,1
1.866261,0,1,0,1
1.86626105,1,1,0,1
1.8662611,0,1,0,1
1.86626115,1,1,0,1
1.8662612,0,1,0,1
1.86626125,1,1,0,1
1.8662613,0,0,0,1
1.86626135,1,0,0,1
1.8662614,0,0,0,1
1.86626345,1,0,0,1
1.8662635,0,0,0,1
1.86626355,1,0,0,1
1.8662636,0,0,0,1
1.86626365,1,0,0,1
1.8662637,0,0,0,1
1.86626375,1,0,0,1
1.8662638,0,1,0,1
1.86626385,1,1,0,1
1.8662639,0,0,0,1
1.86626395,1,0,0,1
1.866264,0,0,0,1
1.86626405,1,0,0,1
1.8662641,0,1,0,1
1.86626415,1,1,0,1
1.8662642,0,0,0,1
1.86626625,1,0,0,1
1.8662663,0,0,0,1
1.86626635,1,0,0,1
1.8662664,0,0,0,1
1.86626645,1,0,0,1
1.8662665,0,0,0,1
1.86626655,1,0,0,1
1.8662666,0,1,0,1
1.86626665,1,1,0,1
1.8662667,0,0,0,1
1.86626675,1,0,0,1
1.8662668,0,0,0,1
1.86626685,1,0,0,1
1.8662669,0,1,0,1
1.86626695,1,1,0,1
1.866267,0,0,0,1
1.86626905,1,0,0,1
1.8662691,0,0,0,1
1.86626915,1,0,0,1
1.8662692,0,1,0,1
1.86626925,1,1,0,1
1.8662693,0,0,0,1
1.86626935,1,0,0,1
1.8662694,0,1,0,1
1.86626945,1,1,0,1
1.8662695,0,1,0,1
1.86626955,1,1,0,1
1.8662696,0,1,0,1
1.86626965,1,1,0,1
1.8662697,0,1,0,1
1.86626975,1,1,0,1
1.8662698,0,0,0,1
1.87182175,1,0,0,1
1.8718218,0,0,0,1
1.87182185,1,0,0,1
1.8718219,0,1,0,1
1.87182195,1,1,0,1
1.871822,0,1,0,1
1.87182205,1,1,0,1
1.8718221,0,1,0,1
1.87182215,1,1,0,1
1.8718222,0,1,0,1
1.87182225,1,1,0,1
1.8718223,0,1,0,1
1.87182235,1,1,0,1
1.8718224,0,0,0,1
1.87182245,1,0,0,1
1.8718225,0,0,0,1
1.87737855,1,0,0,1
1.8773786,0,0,0,1
1.87737865,1,0,0,1
1.8773787,0,1,0,1
1.87737875,1,1,0,1
1.8773788,0,1,0,1
1.87737885,1,1,0,1
1.8773789,0,1,0,1
1.87737895,1,1,0,1
1.877379,0,0,0,1
1.87737905,1,0,0,1
1.8773791,0,0,0,1
1.87737915,1,0,0,1
1.8773792,0,0,0,1
1.87737925,1,0,0,1
1.8773793,0,0,0,1
1.8829294,1,0,0,1
1.88292945,0,0,0,1
1.8829295,1,0,0,1
1.88292955,0,1,0,1
1.8829296,1,1,0,1
1.88292965,0,0,0,1
1.8829297,1,0,0,1
1.88292975,0,0,0,1
1.8829298,1,0,0,1
1.88292985,0,0,0,1
1.8829299,1,0,0,1
1.88292995,0,0,0,1
1.88293,1,0,0,1
1.88293005,0,0,0,1
1.8829301,1,0,0,1
1.88293015,0,0,0,1
1.8884862,1,0,0,1
1.88848625,0,0,0,1
1.8884863,1,0,0,1
1.88848635,0,1,0,1
1.8884864,1,1,0,1
1.88848645,1,1,1,1
1.8884865,1,0,0,1
1.88848655,0,0,0,1
1.8884866,1,0,0,1
1.88848665,0,0,0,1
1.8884867,1,0,0,1
1.88848675,0,1,0,1
1.8884868,1,1,0,1
1.88848685,1,1,1,1
1.8884869,1,0,0,1
1.88848695,0,0,0,1
1.8940371,1,0,0,1
1.89403715,0,0,0,1
1.8940372,1,0,0,1
1.89403725,0,1,0,1
1.8940373,1,1,0,1
1.89403735,0,1,0,1
1.8940374,1,1,0,1
1.89403745,0,1,0,1
1.8940375,1,1,0,1
1.89403755,0,1,0,1
1.8940376,1,1,0,1
1.89403765,0,1,0,1
1.8940377,1,1,0,1
1.89403775,0,0,0,1
1.8940378,1,0,0,1
1.89403785,0,0,0,1
1.8995939,1,0,0,1
1.89959395,0,0,0,1
1.899594,1,0,0,1
1.89959405,0,1,0,1
1.8995941,1,1,0,1
1.89959415,0,1,0,1
1.8995942,1,1,0,1
1.89959425,0,1,0,1
1.8995943,1,1,0,1
1.89959435,0,1,0,1
1.8995944,1,1,0,1
1.89959445,0,1,0,1
1.8995945,1,1,0,1
1.89959455,0,0,0,1
1.8995946,1,0,0,1
1.89959465,0,0,0,1
1.9051477,1,0,0,1
1.90514775,0,0,0,1
1.9051478,1,0,0,1
1.90514785,0,1,0,1
1.9051479,1,1,0,1
1.90514795,0,0,0,1
1.905148,1,0,0,1
1.90514805,0,0,0,1
1.9051481,1,0,0,1
1.90514815,0,0,0,1
1.9051482,1,0,0,1
1.90514825,0,0,0,1
1.9051483,1,0,0,1
1.90514835,0,0,0,1
1.9051484,1,0,0,1
1.90514845,0,0,0,1
1.91069875,1,0,0,1
1.9106988,0,0,0,1
1.91069885,1,0,0,1
1.9106989,0,0,0,1
1.91069895,1,0,0,1
1.910699,0,0,0,1
1.91069905,1,0,0,1
1.9106991,0,0,0,1
1.91069915,1,0,0,1
1.9106992,0,0,0,1
1.91069925,1,0,0,1
1.9106993,0,0,0,1
1.91069935,1,0,0,1
1.9106994,0,0,0,1
1.91069945,1,0,0,1
1.9106995,0,0,0,1
1.9162554,1,0,0,1
1.91625545,0,0,0,1
1.9162555,1,0,0,1
1.91625555,0,0,0,1
1.9162556,1,0,0,1
1.91625565,0,0,0,1
1.9162557,1,0,0,1
1.91625575,0,0,0,1
1.9162558,1,0,0,1
1.91625585,0,1,0,1
1.9162559,1,1,0,1
1.91625595,0,0,0,1
1.916256,1,0,0,1
1.91625605,0,0,0,1
1.9162561,1,0,0,1
1.91625615,0,0,0,1
1.92180645,1,0,0,1
1.9218065,0,0,0,1
1.92180655,1,0,0,1
1.9218066,0,0,0,1
1.92180665,1,0,0,1
1.9218067,0,0,0,1
1.92180675,1,0,0,1
1.9218068,0,0,0,1
1.92180685,1,0,0,1
1.9218069,0,1,0,1
